DEPTH,GR,SP,CAL,DEN,AC,CN
4250.0,86.29,11.853,8.73645716773578,9.118388666666664,64.76899999999999,9.635
4250.125,92.542,11.872,9.499324926020838,9.101838000000006,67.189,12.189
4250.25,99.66,11.709000000000001,9.107388125481743,9.613062666666671,66.949,12.807
4250.375,104.152,11.562000000000001,8.741599823953198,8.411963777777776,66.51899999999999,13.583
4250.5,103.70700000000001,11.455,9.374424708025312,10.90307533333333,68.002,14.0
4250.625,102.197,11.245,9.67972838326554,10.55246533333333,68.611,13.978
4250.75,104.101,11.145,9.134733034402775,11.175880000000008,67.5,14.547
4250.875,106.51899999999999,11.415999999999999,9.312213381890043,10.801867333333327,68.126,14.155
4251.0,107.251,11.839,9.49871651291405,9.685928666666662,68.596,13.369000000000002
4251.125,105.17399999999999,12.395,9.391672154625814,10.90553866666666,68.081,12.753
4251.25,101.29799999999999,13.092,8.93272662094156,8.468906711111114,66.53699999999999,12.447000000000001
4251.375,100.37,14.052999999999999,8.2677735909573,8.927637666666675,64.753,12.338
4251.5,102.852,15.196,7.8812791406233975,7.670951999999973,63.941,12.18
4251.625,103.375,16.208,7.95161690493774,7.975389999999965,64.04899999999999,12.155
4251.75,101.06,17.179000000000002,8.091594554177135,7.570267999999969,64.057,12.517999999999999
4251.875,96.56700000000001,18.284000000000002,8.37270335644767,7.298228999999985,64.18,13.444
4252.0,91.58,19.417,9.26505971365736,9.0695675015873,65.715,14.572000000000001
4252.125,86.964,20.32,10.273006719675625,11.60624733333333,67.587,15.026
4252.25,81.42399999999999,20.985,10.769013179208818,11.43281733333333,68.172,14.479000000000001
4252.375,74.83800000000001,21.201,11.166367821049509,12.753613333333366,68.47,13.171
4252.5,69.601,20.759,11.139217367657121,12.152588666666695,67.953,12.314
4252.625,66.83800000000001,20.246,10.792268265106058,10.022894666666666,66.915,11.909
4252.75,66.007,20.048,10.394228266049032,9.360556000000008,65.905,11.635
4252.875,67.02199999999999,19.759,10.062560968433086,8.744635999999996,65.24,11.513
4253.0,69.388,19.451,9.926067427507922,8.489761333333322,65.173,11.164000000000001
4253.125,72.122,19.180999999999997,9.722268163589757,8.00715866666665,64.976,10.842
4253.25,75.757,18.875999999999998,9.368454134584509,7.675931999999997,64.51,10.708
4253.375,79.404,18.62,8.975843463685628,7.296767999999963,63.946999999999996,10.712
4253.5,80.351,19.135,8.78381969324182,8.04739200000001,63.522,10.572000000000001
4253.625,78.23899999999999,20.075,8.783439697437869,7.844847333333328,63.217,9.432
4253.75,74.012,20.285,8.777417135719329,7.208460666666635,62.776,8.636000000000001
4253.875,68.78399999999999,20.215,8.825366342161331,7.17742799999997,62.398999999999994,7.785
4254.0,66.788,20.118,9.102547292158633,7.058829333333303,62.882,7.825
4254.125,70.936,20.292,9.577327445839751,8.08176999999999,64.395,9.386000000000001
4254.25,75.13,20.793000000000003,10.050527181376696,8.467171999999993,65.873,11.71
4254.375,75.047,21.131999999999998,10.515723711997056,8.993199999999991,66.941,13.610999999999999
4254.5,73.733,21.423000000000002,10.842280838135723,11.913979333333346,67.565,14.386
4254.625,71.273,21.756,10.802243210760999,9.780961999999992,67.19800000000001,14.437000000000001
4254.75,71.566,21.811999999999998,10.695276900808404,10.042069333333334,66.964,14.374
4254.875,73.944,21.724,10.973385014318819,12.10701933333334,67.866,14.802
4255.0,74.834,21.802,11.339778931519502,12.616331333333367,68.819,15.805
4255.125,78.63,21.519000000000002,11.634327654779822,12.801426000000015,69.917,15.581
4255.25,83.581,20.963,11.99197865246237,13.901989999999989,71.306,15.597000000000001
4255.375,87.76,20.546,12.072844452996526,14.138513788888865,71.944,15.447000000000001
4255.5,87.318,20.24,11.974980838154469,14.104840055555536,71.70100000000001,14.785
